;Unnamed: 0;statut_public_prive;nom_etablissement;type_etablissement;ecole_elementaire;section;adresse_1;code_postal;web;telephone;Latitude;Longitude;nombre_d_eleves;montessori;bilingue;religieux;nb_voie;rue;type;nb_voie_100;popup
1480;1481;Privé;babilou paris villiers de l'isle-adam;;;creche;105 rue villiers de l'isle adam;75020;https://www.babilou.fr/creches/babilou-paris-villiers-de-lisle-adam;;48.8688006;2.3997708;;non;non;non;105;rue villiers de l'isle adam;rue;205;<a href=https://www.babilou.fr/creches/babilou-paris-villiers-de-lisle-adam>babilou paris villiers de l'isle-adam</a><br>Adresse: 105 rue villiers de l'isle adam<br>cp: 75020
1481;1482;Privé;babilou paris vitruve;;;creche;17 rue vitruve;75020;https://www.babilou.fr/creches/babilou-paris-vitruve;;48.8571516;2.4029124;;non;non;non;17;rue vitruve;rue;117;<a href=https://www.babilou.fr/creches/babilou-paris-vitruve>babilou paris vitruve</a><br>Adresse: 17 rue vitruve<br>cp: 75020
1482;1483;Public;e.m.pu vitruve ;Ecole;0.0;maternelle;61 rue vitruve;75020;https://www.education.gouv.fr/annuaire/075-paris/paris-20e-arrondissement/etab/empu-vitruve-61-rue-vitruve.html;143710440;48.85964435;2.407006774206719;123.0;non;non;non;61;rue vitruve;rue;161;<a href=https://www.education.gouv.fr/annuaire/075-paris/paris-20e-arrondissement/etab/empu-vitruve-61-rue-vitruve.html>e.m.pu vitruve </a><br>Adresse: 61 rue vitruve<br>cp: 75020
1483;1484;Public;e.m.pu vitruve s ;Ecole;0.0;maternelle;68 rue vitruve;75020;https://www.education.gouv.fr/annuaire/075-paris/paris-20e-arrondissement/etab/empu-vitruve-s-68-rue-vitruve.html;143566550;48.8591053;2.407256517224854;143.0;non;non;non;68;rue vitruve;rue;168;<a href=https://www.education.gouv.fr/annuaire/075-paris/paris-20e-arrondissement/etab/empu-vitruve-s-68-rue-vitruve.html>e.m.pu vitruve s </a><br>Adresse: 68 rue vitruve<br>cp: 75020
1484;1485;Privé;crescendo coccinelle;crèche collective;;creche;4 square du nouveau belleville;75020;https://www.crescendo.asso.fr/coccinelle;143587126;48.8684803;2.3827184;23;non;non;non;4;square du nouveau belleville;square;104;<a href=https://www.crescendo.asso.fr/coccinelle>crescendo coccinelle</a><br>Adresse: 4 square du nouveau belleville<br>cp: 75020
1485;1486;Privé;les microstars de clichy;micro-crèche;;creche;7 allée paul signac;92110;www.creches-microstars.fr;766590520;48.909955;2.307615;Nombre de place libre : 2;non;non;non;7;allée paul signac;allée;107;<a href=www.creches-microstars.fr>les microstars de clichy</a><br>Adresse: 7 allée paul signac<br>cp: 92110
1486;1487;Privé;babilou clichy europe;crèche d'entreprise;;creche;17 allées de l'europe;92110;https://www.babilou.fr/creches/babilou-clichy-europe;141499650;48.910868;2.308703;84;non;non;non;17;allées de l'europe;allées;117;<a href=https://www.babilou.fr/creches/babilou-clichy-europe>babilou clichy europe</a><br>Adresse: 17 allées de l'europe<br>cp: 92110
1487;1488;Privé;babilou clichy gambetta;crèche d'entreprise;;creche;27 allées léon gambetta;92110;https://www.babilou.fr/creches/babilou-clichy-gambetta;140893194;48.9026872;2.3098245;40;non;non;non;27;allées léon gambetta;allées;127;<a href=https://www.babilou.fr/creches/babilou-clichy-gambetta>babilou clichy gambetta</a><br>Adresse: 27 allées léon gambetta<br>cp: 92110
1488;1489;Privé;maison bleue gasparine (montessori);;;creche;11 avenue anatole france;92110;https://www.la-maison-bleue.fr/creche/ile-de-france/hauts-de-seine/clichy-la-garenne/micro-creche-montessori-gasparine;;48.897529;2.304938;;oui;non;non;11;avenue anatole france;avenue;111;<a href=https://www.la-maison-bleue.fr/creche/ile-de-france/hauts-de-seine/clichy-la-garenne/micro-creche-montessori-gasparine>maison bleue gasparine (montessori)</a><br>Adresse: 11 avenue anatole france<br>cp: 92110
1489;1490;Privé;les p'tits boss clichy;micro-crèche;;creche;132 boulevard du général leclerc;92110;https://lesptitsboss.fr;;48.9100143;2.3066955;;non;non;non;132;boulevard du général leclerc;boulevard;232;<a href=https://lesptitsboss.fr>les p'tits boss clichy</a><br>Adresse: 132 boulevard du général leclerc<br>cp: 92110
1490;1491;Privé;demain2pieds les philosophes - clichy;;;creche;76 boulevard jean jaurès;92110;https://www.demain2pieds.com;;48.902035;2.304736;;non;non;non;76;boulevard jean jaurès;boulevard;176;<a href=https://www.demain2pieds.com>demain2pieds les philosophes - clichy</a><br>Adresse: 76 boulevard jean jaurès<br>cp: 92110
1491;1492;Privé;maison bleue au fil de l’eau;;;creche;passage émile bernard;92110;https://www.la-maison-bleue.fr/creche/ile-de-france/hauts-de-seine/clichy-la-garenne/au-fil-de-leau;;48.9038489;2.2930151;;non;non;non;0;passage émile bernard;passage;100;<a href=https://www.la-maison-bleue.fr/creche/ile-de-france/hauts-de-seine/clichy-la-garenne/au-fil-de-leau>maison bleue au fil de l’eau</a><br>Adresse: passage émile bernard<br>cp: 92110
1492;1493;Privé;people & baby clarinette;;;creche;41 rue boulevard victor hugo;92110;https://www.people-and-baby.com/creche/clarinette/99379084;;48.8995;2.3117;;non;non;non;41;rue boulevard victor hugo;rue;141;<a href=https://www.people-and-baby.com/creche/clarinette/99379084>people & baby clarinette</a><br>Adresse: 41 rue boulevard victor hugo<br>cp: 92110
1493;1494;Municipal;castérès;crèche multi-accueil;;creche;18 rue castérès;92110;https://www.ville-clichy.fr/annuaire/323/40-multi-accueil-casteres.htm;145197325;48.900178;2.302244;32;non;non;non;18;rue castérès;rue;118;<a href=https://www.ville-clichy.fr/annuaire/323/40-multi-accueil-casteres.htm>castérès</a><br>Adresse: 18 rue castérès<br>cp: 92110
1494;1495;Privé;ecole maternelle privée m clichy (bilingue);Ecole;0.0;maternelle;31 rue castérès;92110;http://www.ecolem.fr;671456426;48.900544;2.301673;;non;oui;non;31;rue castérès;rue;131;<a href=http://www.ecolem.fr>ecole maternelle privée m clichy (bilingue)</a><br>Adresse: 31 rue castérès<br>cp: 92110
1495;1496;Privé;les petits d'homme clichy;;;creche;36 rue chance milly;92110;https://www.lespetitsdhomme.com/trouver-sa-creche/les-petits-dhomme-clichy-2;;48.897566;2.303119;;non;non;non;36;rue chance milly;rue;136;<a href=https://www.lespetitsdhomme.com/trouver-sa-creche/les-petits-dhomme-clichy-2>les petits d'homme clichy</a><br>Adresse: 36 rue chance milly<br>cp: 92110
1496;1497;Privé;babilou clichy chancé milly;;;creche;28 rue chancé milly;92110;https://www.babilou.fr/creches/babilou-clichy-chance-milly;;48.8972423;2.3035874;;non;non;non;28;rue chancé milly;rue;128;<a href=https://www.babilou.fr/creches/babilou-clichy-chance-milly>babilou clichy chancé milly</a><br>Adresse: 28 rue chancé milly<br>cp: 92110
1497;1498;Public;ecole maternelle publique annie fratellini;Ecole;0.0;maternelle;19 rue claude debussy;92110;https://www.ac-paris.fr/serail/jcms/s2_500422/fr/accueil;147159770;48.885574;2.2891159;143.0;non;non;non;19;rue claude debussy;rue;119;<a href=https://www.ac-paris.fr/serail/jcms/s2_500422/fr/accueil>ecole maternelle publique annie fratellini</a><br>Adresse: 19 rue claude debussy<br>cp: 92110
1498;1499;Privé;ecole maternelle privée ecole athena montessori internationale de clichy (montessori, bilingue);Ecole;0.0;maternelle;25 rue claude debussy;92110;https://www.montessoriparis.com;631054134;48.885574;2.2891159;;oui;oui;non;25;rue claude debussy;rue;125;<a href=https://www.montessoriparis.com>ecole maternelle privée ecole athena montessori internationale de clichy (montessori, bilingue)</a><br>Adresse: 25 rue claude debussy<br>cp: 92110
1499;1500;Public;ecole maternelle publique jules ferry;Ecole;0.0;maternelle;2 rue dagobert;92110;https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-jules-ferry.html;147159616;48.9018334;2.3064511;340.0;non;non;non;2;rue dagobert;rue;102;<a href=https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-jules-ferry.html>ecole maternelle publique jules ferry</a><br>Adresse: 2 rue dagobert<br>cp: 92110
1500;1501;Public;ecole maternelle publique condorcet;Ecole;0.0;maternelle;20 rue de belfort;92110;https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-condorcet.html;147159724;48.902848;2.315952;149.0;non;non;non;20;rue de belfort;rue;120;<a href=https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-condorcet.html>ecole maternelle publique condorcet</a><br>Adresse: 20 rue de belfort<br>cp: 92110
1501;1502;Privé;baboune - clichy;;;creche;87 rue de paris;92110;https://baboune.fr/portfolio-item/baboune-clichy-92110-clichy;;48.900889;2.303728;;non;non;non;87;rue de paris;rue;187;<a href=https://baboune.fr/portfolio-item/baboune-clichy-92110-clichy>baboune - clichy</a><br>Adresse: 87 rue de paris<br>cp: 92110
1502;1503;Public;ecole maternelle publique jacques prévert;Ecole;0.0;maternelle;20 rue des cailloux;92110;https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-jacques-prevert.html;155469930;48.896435;2.306262;155.0;non;non;non;20;rue des cailloux;rue;120;<a href=https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-jacques-prevert.html>ecole maternelle publique jacques prévert</a><br>Adresse: 20 rue des cailloux<br>cp: 92110
1503;1504;Association;croix rouge clichy;crèche familiale;;creche;39 rue du landy;92110;https://pourvous.croix-rouge.fr/creche-familiale-de-clichy;147313342;48.9058992;2.3076970005192754;80;non;non;non;39;rue du landy;rue;139;<a href=https://pourvous.croix-rouge.fr/creche-familiale-de-clichy>croix rouge clichy</a><br>Adresse: 39 rue du landy<br>cp: 92110
1504;1505;Privé;maison bleue romane;;;creche;13 rue fanny;92110;https://www.la-maison-bleue.fr/creche/ile-de-france/hauts-de-seine/clichy/romane;;48.899238;2.315561;;non;non;non;13;rue fanny;rue;113;<a href=https://www.la-maison-bleue.fr/creche/ile-de-france/hauts-de-seine/clichy/romane>maison bleue romane</a><br>Adresse: 13 rue fanny<br>cp: 92110
1505;1506;Public;ecole maternelle publique louis pasteur;Ecole;0.0;maternelle;6 rue ferdinand buisson;92110;https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-louis-pasteur.html;147159641;48.902101;2.299154;263.0;non;non;non;6;rue ferdinand buisson;rue;106;<a href=https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-louis-pasteur.html>ecole maternelle publique louis pasteur</a><br>Adresse: 6 rue ferdinand buisson<br>cp: 92110
1506;1507;Privé;plume clichy (bilingue);;;creche;21 rue fernand pelloutier;92110;https://www.creches-plume.fr/clichy;;48.902805;2.300363;;non;oui;non;21;rue fernand pelloutier;rue;121;<a href=https://www.creches-plume.fr/clichy>plume clichy (bilingue)</a><br>Adresse: 21 rue fernand pelloutier<br>cp: 92110
1507;1508;Public;ecole maternelle victor hugo;Ecole;0.0;maternelle;9 rue foucault;92110;https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-victor-hugo.html;147159672;48.901262;2.312137;332.0;non;non;non;9;rue foucault;rue;109;<a href=https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-victor-hugo.html>ecole maternelle victor hugo</a><br>Adresse: 9 rue foucault<br>cp: 92110
1508;1509;Municipal;le livre d'images;crèche collective;;creche;47 rue gaston paymal;92110;https://www.ville-clichy.fr/annuaire/397/40-structure-d-accueil-le-livre-d-images.htm;147153361;48.9047863;2.3072415;;non;non;non;47;rue gaston paymal;rue;147;<a href=https://www.ville-clichy.fr/annuaire/397/40-structure-d-accueil-le-livre-d-images.htm>le livre d'images</a><br>Adresse: 47 rue gaston paymal<br>cp: 92110
1509;1510;Public;ecole maternelle publique pierre mendès france;Ecole;0.0;maternelle;53 rue gaston paymal;92110;https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-pierre-mendes-france.html;147159664;48.9050277;2.3071878;144.0;non;non;non;53;rue gaston paymal;rue;153;<a href=https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-pierre-mendes-france.html>ecole maternelle publique pierre mendès france</a><br>Adresse: 53 rue gaston paymal<br>cp: 92110
1510;1511;Municipal;la flûte enchantée;crèche multi-accueil;;creche;22 rue georges boisseau;92110;https://www.ville-clichy.fr/annuaire/325/40-multi-accueil-la-flute-enchantee.htm;155469300;48.90451;2.316387;80;non;non;non;22;rue georges boisseau;rue;122;<a href=https://www.ville-clichy.fr/annuaire/325/40-multi-accueil-la-flute-enchantee.htm>la flûte enchantée</a><br>Adresse: 22 rue georges boisseau<br>cp: 92110
1511;1512;Privé;people & baby rainbow (bilingue);;;creche;25 rue georges boisseau;92110;https://www.people-and-baby.com/creche/rainbow/99306386;;48.904138;2.316543;;non;oui;non;25;rue georges boisseau;rue;125;<a href=https://www.people-and-baby.com/creche/rainbow/99306386>people & baby rainbow (bilingue)</a><br>Adresse: 25 rue georges boisseau<br>cp: 92110
1512;1513;Municipal;le blé en herbe;crèche parentale;;creche;30 rue georges boisseau;92110;https://www.ville-clichy.fr/annuaire/271/39-le-ble-en-herbe.htm;147398061;48.904936;2.315776;16;non;non;non;30;rue georges boisseau;rue;130;<a href=https://www.ville-clichy.fr/annuaire/271/39-le-ble-en-herbe.htm>le blé en herbe</a><br>Adresse: 30 rue georges boisseau<br>cp: 92110
1513;1514;Public;ecole primaire publique gustave eiffel;Ecole;1.0;maternelle;6 rue gustave eiffel;92110;https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-primaire-publique-gustave-eiffel.html;147157269;48.9045786;2.2963478;327.0;non;non;non;6;rue gustave eiffel;rue;106;<a href=https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-primaire-publique-gustave-eiffel.html>ecole primaire publique gustave eiffel</a><br>Adresse: 6 rue gustave eiffel<br>cp: 92110
1514;1515;Municipal;henri barbusse;crèche collective;;creche;72 rue henri barbusse;92110;https://www.ville-clichy.fr/annuaire/396/40-structure-d-accueil-henri-barbusse.htm;147377287;48.9010912;2.3088497;45;non;non;non;72;rue henri barbusse;rue;172;<a href=https://www.ville-clichy.fr/annuaire/396/40-structure-d-accueil-henri-barbusse.htm>henri barbusse</a><br>Adresse: 72 rue henri barbusse<br>cp: 92110
1515;1516;Privé;espace mômes;halte-garderie;;creche;34 rue madame de sanzillon;92110;https://espacemomes.org/?page_id=609;147377485;48.903211;2.316532;16;non;non;non;34;rue madame de sanzillon;rue;134;<a href=https://espacemomes.org/?page_id=609>espace mômes</a><br>Adresse: 34 rue madame de sanzillon<br>cp: 92110
1516;1517;Public;ecole maternelle publique marin fournier;Ecole;0.0;maternelle;11 rue fournier;92110;https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-marin-fournier.html;147394153;48.90551;2.29843;98.0;non;non;non;11;rue fournier;rue;111;<a href=https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-marin-fournier.html>ecole maternelle publique marin fournier</a><br>Adresse: 11 rue fournier<br>cp: 92110
1517;1518;Municipal;dagobert - sfm;halte-garderie;;creche;110 rue martre;92110;www.sfm-clichy.fr;147311858;48.9053869;2.3041819;15;non;non;non;110;rue martre;rue;210;<a href=www.sfm-clichy.fr>dagobert - sfm</a><br>Adresse: 110 rue martre<br>cp: 92110
1518;1519;Privé;neokids- clichy (montessori);;;creche;25 rue mozart;92110;https://montessori-neokids.fr/creches/clichy;;48.906021;2.316897;;oui;non;non;25;rue mozart;rue;125;<a href=https://montessori-neokids.fr/creches/clichy>neokids- clichy (montessori)</a><br>Adresse: 25 rue mozart<br>cp: 92110
1519;1520;Privé;ecole primaire privée montessori esclaibes clichy (montessori, bilingue);Ecole;1.0;maternelle;25 rue mozart;92110;https://www.montessoriparis.com/notre-ecoledeclichy;760596233;48.906021;2.316897;;oui;oui;non;25;rue mozart;rue;125;<a href=https://www.montessoriparis.com/notre-ecoledeclichy>ecole primaire privée montessori esclaibes clichy (montessori, bilingue)</a><br>Adresse: 25 rue mozart<br>cp: 92110
1520;1521;Public;ecole primaire publique léopold sédar senghor;Ecole;1.0;maternelle;17 rue palloy;92110;https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-primaire-publique-leopold-sedar-senghor.html;147159750;48.90340955;2.3092345306315645;340.0;non;non;non;17;rue palloy;rue;117;<a href=https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-primaire-publique-leopold-sedar-senghor.html>ecole primaire publique léopold sédar senghor</a><br>Adresse: 17 rue palloy<br>cp: 92110
1521;1522;Privé;les explorateurs de clichy;;;creche;28 rue palloy;92110;https://www.lesbebesexplorateurs.com/creche-clichy;;48.90282;2.308856;;non;non;non;28;rue palloy;rue;128;<a href=https://www.lesbebesexplorateurs.com/creche-clichy>les explorateurs de clichy</a><br>Adresse: 28 rue palloy<br>cp: 92110
1522;1523;Municipal;les galopins;crèche familiale;;creche;5 rue palloy;92110;https://www.ville-clichy.fr/annuaire/324/40-multi-accueil-fanny.htm;147157290;48.9027437;2.3079204;65;non;non;non;5;rue palloy;rue;105;<a href=https://www.ville-clichy.fr/annuaire/324/40-multi-accueil-fanny.htm>les galopins</a><br>Adresse: 5 rue palloy<br>cp: 92110
1523;1524;Municipal;le jardin extraordinaire;crèche multi-accueil;;creche;7 rue palloy;92110;https://www.ville-clichy.fr/annuaire/184/39-e.s.a.t.-les-bouleaux.htm;147157293;48.902658;2.308091;50;non;non;non;7;rue palloy;rue;107;<a href=https://www.ville-clichy.fr/annuaire/184/39-e.s.a.t.-les-bouleaux.htm>le jardin extraordinaire</a><br>Adresse: 7 rue palloy<br>cp: 92110
1524;1525;Public;ecole maternelle publique jean jaurès;Ecole;0.0;maternelle;5 rue réné véziel;92110;https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-jean-jaures.html;184117327;48.906279;2.308064;223.0;non;non;non;5;rue réné véziel;rue;105;<a href=https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-maternelle-publique-jean-jaures.html>ecole maternelle publique jean jaurès</a><br>Adresse: 5 rue réné véziel<br>cp: 92110
1525;1526;Privé;möm clichy;;;creche;30 rue villeneuve;92110;https://www.crechesmom.com/clichy;;48.9046111;2.3084672;;non;non;non;30;rue villeneuve;rue;130;<a href=https://www.crechesmom.com/clichy>möm clichy</a><br>Adresse: 30 rue villeneuve<br>cp: 92110
1526;1527;Public;ecole primaire publique  louis aragon;Ecole;1.0;maternelle;9 rue willy brandt;92110;https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-primaire-publique-louis-aragon.html;147315705;48.9055928;2.3163172;349.0;non;non;non;9;rue willy brandt;rue;109;<a href=https://www.education.gouv.fr/annuaire/092-hauts-de-seine/clichy/etab/ecole-primaire-publique-louis-aragon.html>ecole primaire publique  louis aragon</a><br>Adresse: 9 rue willy brandt<br>cp: 92110
